거래번호,거래일시,사원번호,사용처,결제수단,거래타입,총결제금액,식권결제금액,쿠폰명
202304073485515431,2023.04.07 13:31:05,4a7d77545896f5cff23afc24,킨파,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485515692,2023.04.07 13:31:19,eb2162fedc74388571f0b37c,킨파,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485517200,2023.04.07 13:32:40,c19f085b916e97695261970f,미소한우국밥,포인트복합결제,승인,13000,12000,넥슨코리아 식권 (월~금)
202304073485517371,2023.04.07 13:32:49,2b85424bbbf41ba02d31cecd,꿀돼지두루치기,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485517634,2023.04.07 13:33:03,6c17bf3bc95d94a952ee5d0e,꿀돼지두루치기,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485517756,2023.04.07 13:33:11,5e066f7d733c2f1eab552497,꿀돼지두루치기,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485518264,2023.04.07 13:33:39,a98fe99dad543b355be85783,일상화식,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485518424,2023.04.07 13:33:47,28b63778b9d7b546806a7c5c,일상화식,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485518618,2023.04.07 13:33:56,884430cb80005e4180f43f41,일상화식,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485518846,2023.04.07 13:34:07,1ff32380d7cb36bc76edbc8f,일상화식,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485519011,2023.04.07 13:34:16,0e45e867b38dba4933dbcdf5,일상화식,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783885530,2023.04.07 13:34:30,51ab8ab00e2369431aa43206,써브웨이(판교테크노밸리점),포인트복합결제,승인,11000,11000,넥슨코리아 식권 (월~금)
202304073485519404,2023.04.07 13:34:38,96ad71bf0e85cfb61ee3f3f3,부대집,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485519888,2023.04.07 13:35:05,73e9f35e46a0d8fb585ea701,(주)엔바이콘 교소바,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485519967,2023.04.07 13:35:10,a240428ff543c256cf558ade,(주)엔바이콘 교소바,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485520312,2023.04.07 13:35:29,6648d95b3e1f6e3b9b4c8193,먼데이키친,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485520789,2023.04.07 13:35:53,727472ae2151b16ccecf0a40,소바니우동,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485520941,2023.04.07 13:36:01,f21ab3ba0c672aedd7aa2427,소바니우동,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485521041,2023.04.07 13:36:07,c423b91cff73e596d6d46fff,소바니우동,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485521162,2023.04.07 13:36:15,98d51d54aecf8264e9ec145a,소바니우동,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485521264,2023.04.07 13:36:21,7471d72b55d1eca2d543852d,소바니우동,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485521370,2023.04.07 13:36:27,aa31c3e805561680e8e9a4e8,소바니우동,쿠폰,승인,9000,9000,넥슨코리아 식권 (월~금)
202304073485521501,2023.04.07 13:36:34,633788399037195089108c0d,부대집,포인트복합결제,승인,15000,12000,넥슨코리아 식권 (월~금)
2023040783885776,2023.04.07 13:37:10,34bd45cb4037405a9f9639a7,써브웨이(판교테크노밸리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783885841,2023.04.07 13:37:57,a52184f64e3fe740e79f181c,(주)오전오후,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783885882,2023.04.07 13:38:15,ebc185ab8ed8ddeea1df4beb,김밥천국,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783885874,2023.04.07 13:38:15,f34179818ab993a4d407aa6c,(주)오전오후,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783885893,2023.04.07 13:38:23,b37b50adb33bc4817561e587,김밥천국,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783885899,2023.04.07 13:38:28,cb3de1e97eeaa23aa5b327d1,김밥천국,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783885900,2023.04.07 13:38:30,f59f6ba2ef9c18486e3b9a9a,(주)오전오후,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783885910,2023.04.07 13:38:34,94abbfab2440097617ad5895,김밥천국,쿠폰,승인,11000,11000,넥슨코리아 식권 (월~금)
2023040783885930,2023.04.07 13:38:46,f5d20e76730a2a36216f609f,(주)오전오후,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783885953,2023.04.07 13:39:01,8192e9bbfe713db67a7e6144,(주)오전오후,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783885985,2023.04.07 13:39:23,e9c98ce41636a0e17af2ccc8,김밥천국,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783885995,2023.04.07 13:39:31,57d4caabb5898a30a7b9b96f,김밥천국,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485525698,2023.04.07 13:40:20,885d529b4335005ccb81a397,일상화식,포인트복합결제,승인,15500,12000,넥슨코리아 식권 (월~금)
2023040783886089,2023.04.07 13:40:31,fba991c0d66b783611ab2078,김밥천국,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485525917,2023.04.07 13:40:35,5a8ee16af51796ac23845439,일상화식,포인트복합결제,승인,15500,12000,넥슨코리아 식권 (월~금)
2023040783886099,2023.04.07 13:40:40,19d519455c9c524d6e4c79cb,김밥천국,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485526061,2023.04.07 13:40:42,a61eb5616055aed31829a2b2,카츠소당,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783886107,2023.04.07 13:40:44,54bda55589c04cd56f0127f7,써브웨이(판교브릿지타워점),포인트복합결제,승인,400,400,넥슨코리아 식권 (월~금)
202304073485526140,2023.04.07 13:40:45,33da36aa9efab6fcee060fc2,일상화식,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783886112,2023.04.07 13:40:46,8974c4e39cd342d25b303c10,김밥천국,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485526193,2023.04.07 13:40:48,318818d0d18169fa1e020ad5,카츠소당,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485526346,2023.04.07 13:40:57,93a0c4fa3fb09c4a9d39a140,카츠소당,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485526477,2023.04.07 13:41:04,69d323cdf398bb16aa3030be,카츠소당,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485526896,2023.04.07 13:41:24,c717736373d34ab9a923ff9f,청년다방(판교테크노밸리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485527048,2023.04.07 13:41:31,596dd6aff5c7ee4462803935,일상화식,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485527074,2023.04.07 13:41:33,4e125470a6eeba026c97bade,청년다방(판교테크노밸리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783886107,2023.04.07 13:41:33,54bda55589c04cd56f0127f7,써브웨이(판교브릿지타워점),포인트복합결제,취소,-400,-400,넥슨코리아 식권 (월~금)
202304073485527163,2023.04.07 13:41:38,b4c2d7aaa16d22b0c99c1771,삼산회관(판교유스페이스점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783886205,2023.04.07 13:41:47,54bda55589c04cd56f0127f7,써브웨이(판교브릿지타워점),포인트복합결제,승인,12400,12000,넥슨코리아 식권 (월~금)
202304073485527338,2023.04.07 13:41:47,f15c0cfdd5731f3887eaf9e3,삼산회관(판교유스페이스점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485527777,2023.04.07 13:42:09,e9e405e87409d973de910bbc,일상화식,포인트복합결제,승인,12500,12000,넥슨코리아 식권 (월~금)
202304073485527812,2023.04.07 13:42:11,26599237a5939507c0e6cc38,소바니우동,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485527946,2023.04.07 13:42:18,299f50c6d73536bb4cabdad1,일상화식,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783886315,2023.04.07 13:43:10,5556c9d48baff64c94f86678,죠샌드위치(판교테크노밸리점),쿠폰,승인,9800,9800,넥슨코리아 식권 (월~금)
202304073485529966,2023.04.07 13:44:18,b6b6e32dbaf9a10ce945849f,일상화식,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485530089,2023.04.07 13:44:26,9ef6988cbb6c1c5c149c126f,일상화식,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485530250,2023.04.07 13:44:35,f430aa7a6208010d98c648d0,일상화식,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485530578,2023.04.07 13:44:55,8e51343a648d0d758cf8e4ad,오투닭갈비부대찌개(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485530640,2023.04.07 13:44:58,e6bfe49578b50125fb85918b,제주은희네해장국(판교점),쿠폰,승인,10000,10000,넥슨코리아 식권 (월~금)
202304073485530708,2023.04.07 13:45:03,8c5a0d76af9ac79a7e7e3334,오투닭갈비부대찌개(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485530718,2023.04.07 13:45:04,844d3120fda5c74e770d9d8f,(주)엔바이콘 판교순대,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485530751,2023.04.07 13:45:06,73e0509a61648ba17bce3b35,제주은희네해장국(판교점),쿠폰,승인,10000,10000,넥슨코리아 식권 (월~금)
202304073485530865,2023.04.07 13:45:13,41e746805bf46b454db665db,오투닭갈비부대찌개(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485530904,2023.04.07 13:45:15,2dcddfe21c8af81937d9f89c,제주은희네해장국(판교점),쿠폰,승인,10000,10000,넥슨코리아 식권 (월~금)
202304073485531015,2023.04.07 13:45:20,6388513776ec04ab8d987dd5,(주)엔바이콘 판교순대,쿠폰,승인,10500,10500,넥슨코리아 식권 (월~금)
202304073485531035,2023.04.07 13:45:21,ddd324b3c3aceb6c63c16795,오투닭갈비부대찌개(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485531205,2023.04.07 13:45:31,fa7589a05c6695f6d0b09acc,오투닭갈비부대찌개(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783886514,2023.04.07 13:45:46,901a5771799443751f10adb1,버거킹(판교유스페이스),쿠폰,승인,11900,11900,넥슨코리아 식권 (월~금)
202304073485531626,2023.04.07 13:45:56,a02480792a2e42c3c4e35c38,(주)엔바이콘 하이포크,쿠폰,승인,11900,11900,넥슨코리아 식권 (월~금)
202304073485531847,2023.04.07 13:46:07,9bb2ef7667ea48d57200c463,(주)엔바이콘 하이포크,쿠폰,승인,11900,11900,넥슨코리아 식권 (월~금)
202304073485531969,2023.04.07 13:46:16,398192a8ebdc9428ca68d97b,(주)엔바이콘 하이포크,쿠폰,승인,11900,11900,넥슨코리아 식권 (월~금)
202304073485532104,2023.04.07 13:46:22,1a374fc62e26f193f2f81f6e,(주)엔바이콘 판교순대,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485532144,2023.04.07 13:46:24,cbf0ba140c8d3da4b57aadcc,(주)엔바이콘 하이포크,쿠폰,승인,11900,11900,넥슨코리아 식권 (월~금)
202304073485532315,2023.04.07 13:46:35,e57fc32c4397e0b3ef2c7a67,(주)엔바이콘 하이포크,쿠폰,승인,11900,11900,넥슨코리아 식권 (월~금)
202304073485532490,2023.04.07 13:46:45,0eface0876123b1a30cacd80,(주)엔바이콘 하이포크,쿠폰,승인,11900,11900,넥슨코리아 식권 (월~금)
202304073485532533,2023.04.07 13:46:46,1b194bfa7200ebdfae83a684,(주)엔바이콘 판교순대,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485532662,2023.04.07 13:46:54,5b7d24b9b2b3bc0e66d4ed41,(주)엔바이콘 하이포크,쿠폰,승인,11900,11900,넥슨코리아 식권 (월~금)
202304073485532810,2023.04.07 13:47:02,f70c9e26aa9f549566ad931a,(주)엔바이콘 하이포크,쿠폰,승인,11900,11900,넥슨코리아 식권 (월~금)
202304073485532944,2023.04.07 13:47:11,47c01660742c92213f0e0e58,(주)엔바이콘 하이포크,쿠폰,승인,11900,11900,넥슨코리아 식권 (월~금)
2023040783886644,2023.04.07 13:47:11,04c0ffd4d5fec33928055c17,서호돈가스(판교H스퀘어점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783886655,2023.04.07 13:47:21,085abd7bfb07115cf8044664,서호돈가스(판교H스퀘어점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485533332,2023.04.07 13:47:32,4a94fa79146b9a7c24205f76,소바니우동,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783886665,2023.04.07 13:47:32,0ac57f88fc89716399723bf1,서호돈가스(판교H스퀘어점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783886675,2023.04.07 13:47:42,07ae7d47b964cca3523d4337,서호돈가스(판교H스퀘어점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485533526,2023.04.07 13:47:44,9e8c854f0aaf668b495a8d21,소바니우동,쿠폰,승인,9500,9500,넥슨코리아 식권 (월~금)
202304073485533923,2023.04.07 13:48:04,6f116c3dae89e7d445e01380,일상화식,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485534244,2023.04.07 13:48:21,513f2aa9d0da3125e39730c8,일상화식,포인트복합결제,승인,15500,12000,넥슨코리아 식권 (월~금)
202304073485534518,2023.04.07 13:48:34,53d2a54c369b04b8ced64860,일상화식,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485534601,2023.04.07 13:48:37,e3a7657d648d2852a0036851,오투닭갈비부대찌개(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485534804,2023.04.07 13:48:49,d284e2c990bf2d7c955395f8,오투닭갈비부대찌개(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485534951,2023.04.07 13:48:58,3f71b3cee893d5f6b907f8c7,오투닭갈비부대찌개(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485535104,2023.04.07 13:49:07,4886f3cc859ae2467b587943,오투닭갈비부대찌개(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485535515,2023.04.07 13:49:31,e500e35e4c8110b08d86ccfe,서호돈가스,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485535619,2023.04.07 13:49:39,415a4dda849ca39941e96d95,서호돈가스,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485535741,2023.04.07 13:49:47,a6a409199e03068d3d0254f0,서호돈가스,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783887257,2023.04.07 13:55:39,430acb16b857bd5faf2d5079,퀴즈노스(판교테크노밸리점),쿠폰,승인,11700,11700,넥슨코리아 식권 (월~금)
2023040783887814,2023.04.07 14:05:12,90f10e2da4f3af4eb7b5350a,죠샌드위치(판교테크노밸리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485554181,2023.04.07 14:05:19,1ddcd449e28832b99b73f485,토속상황삼계탕,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485555467,2023.04.07 14:06:28,6dc985a208a4f0a885ec710f,맥도날드(판교테크노밸리점),쿠폰,승인,11100,11100,넥슨코리아 식권 (월~금)
202304073485556074,2023.04.07 14:07:00,1cda8c2cbf1d9cae591a5fee,먼데이키친,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783888424,2023.04.07 14:15:08,b533c6f8873165314f9a030e,샐러디(판교테크노밸리점),쿠폰,승인,11500,11500,넥슨코리아 식권 (월~금)
2023040783888630,2023.04.07 14:18:59,fbf785fb592f7024d5bb7f5c,폴트버거(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485572162,2023.04.07 14:20:34,046f2cdee736f93a668110f9,(주)엔바이콘 왕스덕,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485572291,2023.04.07 14:20:42,c9e9e051919bb100e5d0da79,(주)엔바이콘 왕스덕,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485572450,2023.04.07 14:20:51,58c3bcdbe4b1219b9e1cf8d2,(주)엔바이콘 왕스덕,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485572575,2023.04.07 14:20:59,d7e5ffdd900981b11f19797b,(주)엔바이콘 왕스덕,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485572708,2023.04.07 14:21:07,8a1b0124d33d6e5c3a953678,(주)엔바이콘 왕스덕,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485572864,2023.04.07 14:21:16,6ac89328e9382fdb494a5a4d,(주)엔바이콘 왕스덕,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485573007,2023.04.07 14:21:24,323af4eb358f789969947a01,(주)엔바이콘 왕스덕,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485573166,2023.04.07 14:21:34,1783eff98ddcca2348b16316,(주)엔바이콘 왕스덕,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304073485573319,2023.04.07 14:21:44,f5a67bb4925fe99dd46afe8e,(주)엔바이콘 왕스덕,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023040783888920,2023.04.07 14:24:14,475719bf8adf5872512649ed,써브웨이(판교테크노밸리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023041084017427,2023.04.10 11:30:06,d970a7143f950880833ed3d4,퀴즈노스(판교테크노밸리점),쿠폰,승인,11800,11800,넥슨코리아 식권 (월~금)
2023041084017510,2023.04.10 11:30:24,93eb0af011c39b086ae4b552,탄멘센야,카드복합결제,승인,12800,12000,넥슨코리아 식권 (월~금)
2023041084017617,2023.04.10 11:30:41,a8d840b576ddd3846f169594,샐러디(판교테크노밸리점),쿠폰,승인,11800,11800,넥슨코리아 식권 (월~금)
2023041084017628,2023.04.10 11:30:42,282dac85a2960e1a910c33f9,해신정,쿠폰,승인,11000,11000,넥슨코리아 식권 (월~금)
2023041084017736,2023.04.10 11:31:02,db15769c46663860c21d2762,샐러디(판교테크노밸리점),쿠폰,승인,11500,11500,넥슨코리아 식권 (월~금)
202304103488465905,2023.04.10 11:31:03,ce0e839a8998156b85d63650,태호식당(분당구상록면),쿠폰,승인,10000,10000,넥슨코리아 식권 (월~금)
202304103488466052,2023.04.10 11:31:09,64ab40483023769e662b1987,이황식당,카드복합결제,승인,11000,11000,넥슨코리아 식권 (월~금)
2023041084017827,2023.04.10 11:31:18,2c10cbf70230e83cffedd966,해신정,쿠폰,승인,11000,11000,넥슨코리아 식권 (월~금)
202304103488466507,2023.04.10 11:31:26,547cb2e192faf9db1cfa8dd3,태호식당(분당구상록면),쿠폰,승인,10000,10000,넥슨코리아 식권 (월~금)
2023041084017986,2023.04.10 11:31:43,6e7f4e58564634cb55c6fda5,해신정,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023041084018111,2023.04.10 11:32:07,f626fbe758df8e4dd60c31bb,해신정,쿠폰,승인,11000,11000,넥슨코리아 식권 (월~금)
2023041084018117,2023.04.10 11:32:09,5da0f8f44a27d3c39f3ab2f8,퀴즈노스(판교테크노밸리점),쿠폰,승인,11600,11600,넥슨코리아 식권 (월~금)
2023041084018207,2023.04.10 11:32:25,d8376831831ba03cdefc1fb6,해신정,쿠폰,승인,11000,11000,넥슨코리아 식권 (월~금)
2023041084018327,2023.04.10 11:32:47,29b8950a37e2b32156574502,해신정,쿠폰,승인,11000,11000,넥슨코리아 식권 (월~금)
202304103488468730,2023.04.10 11:32:58,c5872820e6aa296639df9656,맥도날드(판교테크노밸리점),쿠폰,승인,11600,11600,넥슨코리아 식권 (월~금)
2023041084018388,2023.04.10 11:32:58,6c5fdb8799d38e17200152c7,에그드랍(판교테크노벨리점),쿠폰,승인,10600,10600,넥슨코리아 식권 (월~금)
2023041084018499,2023.04.10 11:33:15,eedad371b0a8cdea8814766d,해신정,쿠폰,승인,11000,11000,넥슨코리아 식권 (월~금)
2023041084018527,2023.04.10 11:33:19,376dff01954adb4a6a72dc8c,퀴즈노스(판교테크노밸리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023041084018681,2023.04.10 11:33:44,ada940e7e6f3cb8ff38235ca,퀴즈노스(판교테크노밸리점),쿠폰,승인,11000,11000,넥슨코리아 식권 (월~금)
2023041084018692,2023.04.10 11:33:46,074645da8621acd91a979c8c,해신정,쿠폰,승인,11000,11000,넥슨코리아 식권 (월~금)
2023041084018807,2023.04.10 11:34:04,a6ee6c8ab77b2122a0ef45d0,퀴즈노스(판교테크노밸리점),쿠폰,승인,11400,11400,넥슨코리아 식권 (월~금)
2023041084018830,2023.04.10 11:34:06,85dcbe4a95c58448c2ca9a18,해신정,쿠폰,승인,11000,11000,넥슨코리아 식권 (월~금)
2023041084018877,2023.04.10 11:34:13,6b9b2e3f01ffb234a32aead2,샐러드박스(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023041084018898,2023.04.10 11:34:17,f6a8054bf2b7e22c651ca00a,에그드랍(판교테크노벨리점),쿠폰,승인,10000,10000,넥슨코리아 식권 (월~금)
2023041084018973,2023.04.10 11:34:28,79b2385b6f07faeddf18d7c2,탄멘센야,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023041084019110,2023.04.10 11:34:48,601c78fc3ba09391be7098ca,탄멘센야,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023041084019173,2023.04.10 11:34:58,7216c1212b8ce5a725d93ac3,퀴즈노스(판교테크노밸리점),쿠폰,승인,10500,10500,넥슨코리아 식권 (월~금)
2023041084019198,2023.04.10 11:35:03,ed53a7c64718d33d605ccee2,샐러드박스(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023041084019243,2023.04.10 11:35:10,0f55ea3425f6441492678aee,탄멘센야,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304103488472160,2023.04.10 11:35:13,701330b96a8ba568d4b565dc,이황식당,카드복합결제,승인,11000,11000,넥슨코리아 식권 (월~금)
2023041084019298,2023.04.10 11:35:19,c0aaff937b4c6733f77b2905,에그드랍(판교테크노벨리점),포인트복합결제,승인,12500,12000,넥슨코리아 식권 (월~금)
2023041084019318,2023.04.10 11:35:22,610216644c3f8df6e9595de7,퀴즈노스(판교테크노밸리점),쿠폰,승인,9700,9700,넥슨코리아 식권 (월~금)
2023041084019330,2023.04.10 11:35:24,e29c9d5daecd09d3bde59bad,샐러디(판교테크노밸리점),쿠폰,승인,11800,11800,넥슨코리아 식권 (월~금)
202304103488473323,2023.04.10 11:35:56,372fb7c98e7d9e738b9aaae8,온센(판교점),포인트복합결제,승인,14900,12000,넥슨코리아 식권 (월~금)
202304103488473407,2023.04.10 11:36:00,7bcf309778867f693b1f6064,맥도날드(판교테크노밸리점),쿠폰,승인,10900,10900,넥슨코리아 식권 (월~금)
2023041084019574,2023.04.10 11:36:00,43ad69d4e9bf565814ddca94,샐러디(판교테크노밸리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023041084019598,2023.04.10 11:36:04,705368a56b554d3c784ee30a,샐러드박스(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023041084019635,2023.04.10 11:36:09,636207debae1101164179cda,써브웨이(판교브릿지타워점),쿠폰,승인,11900,11900,넥슨코리아 식권 (월~금)
2023041084019661,2023.04.10 11:36:16,8ecbae7e322116989511659f,샐러드박스(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023041084019758,2023.04.10 11:36:27,075dfbe3cea1ea311748b5da,에그드랍(판교테크노벨리점),쿠폰,승인,10600,10600,넥슨코리아 식권 (월~금)
2023041084019787,2023.04.10 11:36:33,429966c30db83d3fbb857f41,샐러드박스(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023041084019863,2023.04.10 11:36:45,159accc91fd147154137fa87,샐러디(판교테크노밸리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304103488476069,2023.04.10 11:37:44,8f7a83c548ba852374670eec,신라마라탕(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023041084020287,2023.04.10 11:37:49,217d9c98a0ea5287c8b8aa35,에그드랍(판교테크노벨리점),쿠폰,승인,11900,11900,넥슨코리아 식권 (월~금)
202304103488476273,2023.04.10 11:37:52,9590f65f319e5f83fa49bcd8,신라마라탕(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304103488476469,2023.04.10 11:37:59,b3a8098b96f94d61a9ceb8b7,신라마라탕(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304103488476654,2023.04.10 11:38:06,7c107d6086bc33bce03e99d4,신라마라탕(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023041084020415,2023.04.10 11:38:08,664b3c99a7e9f483f27c02c7,버거킹(판교유스페이스),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304103488476884,2023.04.10 11:38:14,2e5dae6de45150255e07d0a7,신라마라탕(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023041084021031,2023.04.10 11:39:42,2ce17ff945b19f54d6894f58,스시가오_KIOSK,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023041084021182,2023.04.10 11:40:07,ebf8ed5d7dc75601c2aa2b0d,스시가오_KIOSK,포인트복합결제,승인,17000,12000,넥슨코리아 식권 (월~금)
2023041084021292,2023.04.10 11:40:24,0b8b2a4f656812560e97ad79,버거킹(판교유스페이스),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023041084021567,2023.04.10 11:41:00,1a27d1c2641898ec66c5b7f8,버거킹(판교유스페이스),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023041084021633,2023.04.10 11:41:07,da1e2141937f3a165b62859b,버거킹(판교유스페이스),쿠폰,승인,11900,11900,넥슨코리아 식권 (월~금)
202304103488481629,2023.04.10 11:41:14,684cc918d8b92ee16831522a,킨파,포인트복합결제,승인,16500,12000,넥슨코리아 식권 (월~금)
2023041084021728,2023.04.10 11:41:20,3b1bf63f7013654f4ea5b868,버거킹(판교유스페이스),쿠폰,승인,11800,11800,넥슨코리아 식권 (월~금)
2023041084022217,2023.04.10 11:42:27,acb4f9dbcbf385a951bb4e34,버거킹(판교유스페이스),쿠폰,승인,11600,11600,넥슨코리아 식권 (월~금)
2023041084022751,2023.04.10 11:43:43,2dbb7b8eb40b14f81675a976,에그드랍(판교테크노벨리점),포인트복합결제,승인,13800,12000,넥슨코리아 식권 (월~금)
202304103488485908,2023.04.10 11:43:48,c01bb84313f722b5a0b9b1c2,(주)엔바이콘 혼키라멘,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
